"","GeneName","GeneID","PathwayNum","PathwayName","pvalue"
"","ATM","472","hsa01524","Platinum drug resistance","0.00907960199004987"
"","ATM","472","hsa04064","NF-kappa B signaling pathway","0.0129353233830845"
"","ATM","472","hsa04110","Cell cycle","0.0154228855721393"
"","ATM","472","hsa04068","FoxO signaling pathway","0.0162935323383085"
"","ATM","472","hsa04210","Apoptosis","0.0169154228855722"
"","ATM","472","hsa04218","Cellular senescence","0.0199004975124379"
"","ATM","472","hsa05202","Transcriptional misregulation in cancer","0.0231343283582092"
"","ATM","472","hsa05170","Human immunodeficiency virus 1 infection","0.0263681592039802"
"","ATM","472","hsa05166","Human T-cell leukemia virus 1 infection","0.0272388059701493"
"","ATM","472","hsa05131","Shigellosis","0.0297263681592042"
"","ATM","472","hsa05206","MicroRNAs in cancer","0.0385572139303484"
"","ATM","472","hsa05165","Human papillomavirus infection","0.0410447761194033"
"","ATP4A","495","hsa04966","Collecting duct acid secretion","0.00335820895522398"
"","ATP4A","495","hsa04971","Gastric acid secretion","0.00945273631840793"
"","ATP4A","495","hsa00190","Oxidative phosphorylation","0.0165422885572138"
"","ATP4B","496","hsa04966","Collecting duct acid secretion","0.00335820895522398"
"","ATP4B","496","hsa04971","Gastric acid secretion","0.00945273631840793"
"","ATP4B","496","hsa00190","Oxidative phosphorylation","0.0165422885572138"
"","ATR","545","hsa03460","Fanconi anemia pathway","0.00671641791044775"
"","ATR","545","hsa04115","p53 signaling pathway","0.00895522388059711"
"","ATR","545","hsa04110","Cell cycle","0.0154228855721393"
"","ATR","545","hsa04218","Cellular senescence","0.0199004975124379"
"","ATR","545","hsa05170","Human immunodeficiency virus 1 infection","0.0263681592039802"
"","ATR","545","hsa05166","Human T-cell leukemia virus 1 infection","0.0272388059701493"
"","ATR","545","hsa05165","Human papillomavirus infection","0.0410447761194033"
"","AURKA","6790","hsa04914","Progesterone-mediated oocyte maturation","0.012313432835821"
"","AURKA","6790","hsa04114","Oocyte meiosis","0.0159203980099502"
"","BACE1","23621","hsa05010","Alzheimer disease","0.0458955223880598"
"","BAD","572","hsa05014","Amyotrophic lateral sclerosis (ALS)","0.00708955223880614"
"","BAD","572","hsa05213","Endometrial cancer","0.00721393034825879"
"","BAD","572","hsa04370","VEGF signaling pathway","0.00733830845771155"
"","BAD","572","hsa05223","Non-small cell lung cancer","0.00820895522388065"
"","BAD","572","hsa05221","Acute myeloid leukemia","0.00833333333333341"
"","BAD","572","hsa05211","Renal cell carcinoma","0.00858208955223894"
"","BAD","572","hsa05218","Melanoma","0.00895522388059711"
"","BAD","572","hsa01524","Platinum drug resistance","0.00907960199004987"
"","BAD","572","hsa05212","Pancreatic cancer","0.00945273631840793"
"","BAD","572","hsa05220","Chronic myeloid leukemia","0.00945273631840793"
"","BAD","572","hsa01521","EGFR tyrosine kinase inhibitor resistance","0.00982587064676621"
"","BAD","572","hsa04012","ErbB signaling pathway","0.0105721393034826"
"","BAD","572","hsa05210","Colorectal cancer","0.0106965174129352"
"","BAD","572","hsa05215","Prostate cancer","0.0120646766169155"
"","BAD","572","hsa01522","Endocrine resistance","0.0121890547263681"
"","BAD","572","hsa05145","Toxoplasmosis","0.0139303482587065"
"","BAD","572","hsa04722","Neurotrophin signaling pathway","0.0148009950248759"
"","BAD","572","hsa04919","Thyroid hormone signaling pathway","0.0150497512437812"
"","BAD","572","hsa04210","Apoptosis","0.0169154228855722"
"","BAD","572","hsa04140","Autophagy - animal","0.0170398009950251"
"","BAD","572","hsa05162","Measles","0.0171641791044775"
"","BAD","572","hsa04910","Insulin signaling pathway","0.0172885572139305"
"","BAD","572","hsa05160","Hepatitis C","0.0192786069651742"
"","BAD","572","hsa05161","Hepatitis B","0.0201492537313435"
"","BAD","572","hsa04022","cGMP-PKG signaling pathway","0.0207711442786072"
"","BAD","572","hsa05225","Hepatocellular carcinoma","0.0208955223880598"
"","BAD","572","hsa05152","Tuberculosis","0.0223880597014926"
"","BAD","572","hsa04062","Chemokine signaling pathway","0.0235074626865672"
"","BAD","572","hsa04510","Focal adhesion","0.025"
"","BAD","572","hsa05203","Viral carcinogenesis","0.0253731343283583"
"","BAD","572","hsa05170","Human immunodeficiency virus 1 infection","0.0263681592039802"
"","BAD","572","hsa04024","cAMP signaling pathway","0.026865671641791"
"","BAD","572","hsa04014","Ras signaling pathway","0.0288557213930349"
"","BAD","572","hsa05165","Human papillomavirus infection","0.0410447761194033"
"","BAD","572","hsa04151","PI3K-Akt signaling pathway","0.0440298507462688"
"","BAD","572","hsa05010","Alzheimer disease","0.0458955223880598"
"","BAX","581","hsa04215","Apoptosis - multiple species","0.00398009950248757"
"","BAX","581","hsa05020","Prion diseases","0.00435323383084585"
"","BAX","581","hsa05216","Thyroid cancer","0.00460199004975126"
"","BAX","581","hsa05014","Amyotrophic lateral sclerosis (ALS)","0.00708955223880614"
"","BAX","581","hsa05213","Endometrial cancer","0.00721393034825879"
"","BAX","581","hsa05217","Basal cell carcinoma","0.00783582089552237"
"","BAX","581","hsa05223","Non-small cell lung cancer","0.00820895522388065"
"","BAX","581","hsa04115","p53 signaling pathway","0.00895522388059711"
"","BAX","581","hsa05218","Melanoma","0.00895522388059711"
"","BAX","581","hsa01524","Platinum drug resistance","0.00907960199004987"
"","BAX","581","hsa05214","Glioma","0.00932835820895528"
"","BAX","581","hsa05212","Pancreatic cancer","0.00945273631840793"
"","BAX","581","hsa05220","Chronic myeloid leukemia","0.00945273631840793"
"","BAX","581","hsa01521","EGFR tyrosine kinase inhibitor resistance","0.00982587064676621"
"","BAX","581","hsa05210","Colorectal cancer","0.0106965174129352"
"","BAX","581","hsa04211","Longevity regulating pathway","0.0110696517412936"
"","BAX","581","hsa05222","Small cell lung cancer","0.0114427860696519"
"","BAX","581","hsa01522","Endocrine resistance","0.0121890547263681"
"","BAX","581","hsa04933","AGE-RAGE signaling pathway in diabetic complications","0.0124378109452737"
"","BAX","581","hsa04071","Sphingolipid signaling pathway","0.0148009950248759"
"","BAX","581","hsa04722","Neurotrophin signaling pathway","0.0148009950248759"
"","BAX","581","hsa04210","Apoptosis","0.0169154228855722"
"","BAX","581","hsa05162","Measles","0.0171641791044775"
"","BAX","581","hsa05224","Breast cancer","0.0182835820895524"
"","BAX","581","hsa04932","Non-alcoholic fatty liver disease (NAFLD)","0.0185323383084578"
"","BAX","581","hsa05226","Gastric cancer","0.0185323383084578"
"","BAX","581","hsa05160","Hepatitis C","0.0192786069651742"
"","BAX","581","hsa04217","Necroptosis","0.0197761194029852"
"","BAX","581","hsa05161","Hepatitis B","0.0201492537313435"
"","BAX","581","hsa04141","Protein processing in endoplasmic reticulum","0.0207711442786072"
"","BAX","581","hsa05225","Hepatocellular carcinoma","0.0208955223880598"
"","BAX","581","hsa05164","Influenza A","0.0211442786069652"
"","BAX","581","hsa05152","Tuberculosis","0.0223880597014926"
"","BAX","581","hsa05202","Transcriptional misregulation in cancer","0.0231343283582092"
"","BAX","581","hsa05167","Kaposi sarcoma-associated herpesvirus infection","0.0235074626865672"
"","BAX","581","hsa05169","Epstein-Barr virus infection","0.025"
"","BAX","581","hsa05130","Pathogenic Escherichia coli infection","0.0251243781094528"
"","BAX","581","hsa05203","Viral carcinogenesis","0.0253731343283583"
"","BAX","581","hsa05170","Human immunodeficiency virus 1 infection","0.0263681592039802"
"","BAX","581","hsa05132","Salmonella infection","0.0266169154228858"
"","BAX","581","hsa05166","Human T-cell leukemia virus 1 infection","0.0272388059701493"
"","BAX","581","hsa05163","Human cytomegalovirus infection","0.0279850746268657"
"","BAX","581","hsa05131","Shigellosis","0.0297263681592042"
"","BAX","581","hsa05012","Parkinson disease","0.0309701492537314"
"","BAX","581","hsa05016","Huntington disease","0.0380597014925372"
"","BAX","581","hsa05165","Human papillomavirus infection","0.0410447761194033"
"","BCAT1","586","hsa01210","2-Oxocarboxylic acid metabolism","0.00223880597014925"
"","BCAT1","586","hsa00770","Pantothenate and CoA biosynthesis","0.00236318407960201"
"","BCAT1","586","hsa00280","Valine, leucine and isoleucine degradation","0.0059701492537314"
"","BCAT1","586","hsa00270","Cysteine and methionine metabolism","0.00609452736318417"
"","BCAT1","586","hsa01230","Biosynthesis of amino acids","0.00932835820895528"
"","BCAT2","587","hsa01210","2-Oxocarboxylic acid metabolism","0.00223880597014925"
"","BCAT2","587","hsa00770","Pantothenate and CoA biosynthesis","0.00236318407960201"
"","BCAT2","587","hsa00280","Valine, leucine and isoleucine degradation","0.0059701492537314"
"","BCAT2","587","hsa00270","Cysteine and methionine metabolism","0.00609452736318417"
"","BCAT2","587","hsa01230","Biosynthesis of amino acids","0.00932835820895528"
"","BCL2","596","hsa04215","Apoptosis - multiple species","0.00398009950248757"
"","BCL2","596","hsa04340","Hedgehog signaling pathway","0.0062189054726367"
"","BCL2","596","hsa05014","Amyotrophic lateral sclerosis (ALS)","0.00708955223880614"
"","BCL2","596","hsa04115","p53 signaling pathway","0.00895522388059711"
"","BCL2","596","hsa01524","Platinum drug resistance","0.00907960199004987"
"","BCL2","596","hsa01521","EGFR tyrosine kinase inhibitor resistance","0.00982587064676621"
"","BCL2","596","hsa05210","Colorectal cancer","0.0106965174129352"
"","BCL2","596","hsa05222","Small cell lung cancer","0.0114427860696519"
"","BCL2","596","hsa05215","Prostate cancer","0.0120646766169155"
"","BCL2","596","hsa01522","Endocrine resistance","0.0121890547263681"
"","BCL2","596","hsa04933","AGE-RAGE signaling pathway in diabetic complications","0.0124378109452737"
"","BCL2","596","hsa04064","NF-kappa B signaling pathway","0.0129353233830845"
"","BCL2","596","hsa04928","Parathyroid hormone synthesis, secretion and action","0.0131840796019902"
"","BCL2","596","hsa04066","HIF-1 signaling pathway","0.0135572139303481"
"","BCL2","596","hsa05145","Toxoplasmosis","0.0139303482587065"
"","BCL2","596","hsa04725","Cholinergic synapse","0.0140547263681592"
"","BCL2","596","hsa04071","Sphingolipid signaling pathway","0.0148009950248759"
"","BCL2","596","hsa04722","Neurotrophin signaling pathway","0.0148009950248759"
"","BCL2","596","hsa04210","Apoptosis","0.0169154228855722"
"","BCL2","596","hsa04140","Autophagy - animal","0.0170398009950251"
"","BCL2","596","hsa04915","Estrogen signaling pathway","0.0171641791044775"
"","BCL2","596","hsa05162","Measles","0.0171641791044775"
"","BCL2","596","hsa05418","Fluid shear stress and atherosclerosis","0.0172885572139305"
"","BCL2","596","hsa04261","Adrenergic signaling in cardiomyocytes","0.0185323383084578"
"","BCL2","596","hsa05226","Gastric cancer","0.0185323383084578"
"","BCL2","596","hsa04217","Necroptosis","0.0197761194029852"
"","BCL2","596","hsa04630","JAK-STAT signaling pathway","0.0201492537313435"
"","BCL2","596","hsa05161","Hepatitis B","0.0201492537313435"
"","BCL2","596","hsa04141","Protein processing in endoplasmic reticulum","0.0207711442786072"
"","BCL2","596","hsa05152","Tuberculosis","0.0223880597014926"
"","BCL2","596","hsa04621","NOD-like receptor signaling pathway","0.0225124378109454"
"","BCL2","596","hsa04510","Focal adhesion","0.025"
"","BCL2","596","hsa05169","Epstein-Barr virus infection","0.025"
"","BCL2","596","hsa05170","Human immunodeficiency virus 1 infection","0.0263681592039802"
"","BCL2","596","hsa05132","Salmonella infection","0.0266169154228858"
"","BCL2","596","hsa05131","Shigellosis","0.0297263681592042"
"","BCL2","596","hsa05206","MicroRNAs in cancer","0.0385572139303484"
"","BCL2","596","hsa04151","PI3K-Akt signaling pathway","0.0440298507462688"
"","BCR","613","hsa05220","Chronic myeloid leukemia","0.00945273631840793"
"","BHMT2","23743","hsa00270","Cysteine and methionine metabolism","0.00609452736318417"
"","BIRC2","329","hsa04215","Apoptosis - multiple species","0.00398009950248757"
"","BIRC2","329","hsa01524","Platinum drug resistance","0.00907960199004987"
"","BIRC2","329","hsa05222","Small cell lung cancer","0.0114427860696519"
"","BIRC2","329","hsa04064","NF-kappa B signaling pathway","0.0129353233830845"
"","BIRC2","329","hsa04668","TNF signaling pathway","0.0139303482587065"
"","BIRC2","329","hsa05145","Toxoplasmosis","0.0139303482587065"
"","BIRC2","329","hsa04210","Apoptosis","0.0169154228855722"
"","BIRC2","329","hsa04120","Ubiquitin mediated proteolysis","0.0174129353233831"
"","BIRC2","329","hsa04390","Hippo signaling pathway","0.0195273631840797"
"","BIRC2","329","hsa04217","Necroptosis","0.0197761194029852"
"","BIRC2","329","hsa04621","NOD-like receptor signaling pathway","0.0225124378109454"
"","BIRC2","329","hsa04510","Focal adhesion","0.025"
"","BIRC2","329","hsa05132","Salmonella infection","0.0266169154228858"
"","BIRC3","330","hsa04215","Apoptosis - multiple species","0.00398009950248757"
"","BIRC3","330","hsa01524","Platinum drug resistance","0.00907960199004987"
"","BIRC3","330","hsa05222","Small cell lung cancer","0.0114427860696519"
"","BIRC3","330","hsa04064","NF-kappa B signaling pathway","0.0129353233830845"
"","BIRC3","330","hsa04668","TNF signaling pathway","0.0139303482587065"
"","BIRC3","330","hsa05145","Toxoplasmosis","0.0139303482587065"
"","BIRC3","330","hsa04210","Apoptosis","0.0169154228855722"
"","BIRC3","330","hsa04120","Ubiquitin mediated proteolysis","0.0174129353233831"
"","BIRC3","330","hsa04390","Hippo signaling pathway","0.0195273631840797"
"","BIRC3","330","hsa04217","Necroptosis","0.0197761194029852"
"","BIRC3","330","hsa04621","NOD-like receptor signaling pathway","0.0225124378109454"
"","BIRC3","330","hsa05202","Transcriptional misregulation in cancer","0.0231343283582092"
"","BIRC3","330","hsa04510","Focal adhesion","0.025"
"","BIRC3","330","hsa05132","Salmonella infection","0.0266169154228858"
"","BLM","641","hsa03440","Homologous recombination","0.00509950248756219"
"","BLM","641","hsa03460","Fanconi anemia pathway","0.00671641791044775"
"","BMPR2","659","hsa04350","TGF-beta signaling pathway","0.0116915422885571"
"","BMPR2","659","hsa05418","Fluid shear stress and atherosclerosis","0.0172885572139305"
"","BMPR2","659","hsa04550","Signaling pathways regulating pluripotency of stem cells","0.0177860696517413"
"","BMPR2","659","hsa04390","Hippo signaling pathway","0.0195273631840797"
"","BMPR2","659","hsa04360","Axon guidance","0.0225124378109454"
"","BMPR2","659","hsa04060","Cytokine-cytokine receptor interaction","0.0365671641791047"
"","BMPR2","659","hsa05206","MicroRNAs in cancer","0.0385572139303484"
"","BRAF","673","hsa05216","Thyroid cancer","0.00460199004975126"
"","BRAF","673","hsa05219","Bladder cancer","0.00509950248756219"
"","BRAF","673","hsa05213","Endometrial cancer","0.00721393034825879"
"","BRAF","673","hsa04730","Long-term depression","0.00746268656716431"
"","BRAF","673","hsa05223","Non-small cell lung cancer","0.00820895522388065"
"","BRAF","673","hsa04720","Long-term potentiation","0.00833333333333341"
"","BRAF","673","hsa05221","Acute myeloid leukemia","0.00833333333333341"
"","BRAF","673","hsa05211","Renal cell carcinoma","0.00858208955223894"
"","BRAF","673","hsa05218","Melanoma","0.00895522388059711"
"","BRAF","673","hsa05214","Glioma","0.00932835820895528"
"","BRAF","673","hsa05212","Pancreatic cancer","0.00945273631840793"
"","BRAF","673","hsa05220","Chronic myeloid leukemia","0.00945273631840793"
"","BRAF","673","hsa01521","EGFR tyrosine kinase inhibitor resistance","0.00982587064676621"
"","BRAF","673","hsa04012","ErbB signaling pathway","0.0105721393034826"
"","BRAF","673","hsa05210","Colorectal cancer","0.0106965174129352"
"","BRAF","673","hsa05215","Prostate cancer","0.0120646766169155"
"","BRAF","673","hsa01522","Endocrine resistance","0.0121890547263681"
"","BRAF","673","hsa04914","Progesterone-mediated oocyte maturation","0.012313432835821"
"","BRAF","673","hsa04928","Parathyroid hormone synthesis, secretion and action","0.0131840796019902"
"","BRAF","673","hsa04726","Serotonergic synapse","0.0143034825870648"
"","BRAF","673","hsa04722","Neurotrophin signaling pathway","0.0148009950248759"
"","BRAF","673","hsa04068","FoxO signaling pathway","0.0162935323383085"
