ProtClass,Target,Molecule,ScaID
Other nuclear protein,MDM2,FQIJHXGZFVSBLN-UHFFFAOYSA-N,Sca240538
Other nuclear protein,MDM2,FQIJHXGZFVSBLN-UHFFFAOYSA-N,Sca77158
Other nuclear protein,MDM2,FQIJHXGZFVSBLN-UHFFFAOYSA-N,Sca77207
Other nuclear protein,MDM2,XFJJAXOQAYVJJR-OLECBNHVSA-N,Sca45940
Other nuclear protein,MDM2,YTBYOWZWBDYLQF-BGLPIVGWSA-N,Sca83945
Other nuclear protein,MDM2,OMAPWASVHLHIRY-NQSCKRDGSA-N,Sca202470
Other nuclear protein,MDM2,HHQVGGDYUPWBRZ-ZVFFISPPSA-N,Sca239827
Other nuclear protein,MDM2,VRPHYLSRSHQGSA-WREZULKGSA-N,Sca218316
Other nuclear protein,MDM2,MDPNIWLYEOXYTH-OCAOGGMISA-N,Sca202470
Other nuclear protein,MDM2,QLKVYUYEIZLSOY-QAJMXTGNSA-N,Sca233061
Other nuclear protein,MDM2,LKAFLOJDLRJSEW-BTIIEKRBSA-N,Sca253013
Other nuclear protein,MDM2,BUNRHWZZKKITDA-GCMXZSHTSA-N,Sca202470
Other nuclear protein,MDM2,AXQMSOFCQLTJGV-ZJTSJXPUSA-N,Sca202471
Other nuclear protein,MDM2,GGOWRUXTCSMBBF-UHFFFAOYSA-N,Sca243069
Other nuclear protein,MDM2,GGOWRUXTCSMBBF-UHFFFAOYSA-N,Sca98907
Other nuclear protein,MDM2,OVWIUVUGTIFJJB-HLMLHLEXSA-N,Sca202471
Other nuclear protein,MDM2,NNZUFCOOBFLHAN-RTWSZVFMSA-N,Sca83946
Other nuclear protein,MDM2,JGNDLRZJCLANMH-VWLOTQADSA-N,Sca263118
Other nuclear protein,MDM2,JKRHWWVFXHVICO-JTOAADIHSA-N,Sca238827
Other nuclear protein,MDM2,VLOPNYYNACVDTC-QUGAMOGWSA-N,Sca69736
Other nuclear protein,MDM2,GTYWDSONJKDRTC-VWLOTQADSA-N,Sca69736
Other nuclear protein,MDM2,VNNWJAVPNJUCCJ-JFKDMOTFSA-N,Sca179174
Other nuclear protein,MDM2,UYJZPBBJELZWKZ-UHFFFAOYSA-N,Sca240538
Other nuclear protein,MDM2,UYJZPBBJELZWKZ-UHFFFAOYSA-N,Sca77158
Other nuclear protein,MDM2,UYJZPBBJELZWKZ-UHFFFAOYSA-N,Sca77207
Other nuclear protein,MDM2,GHJCFDISWJGCBY-UHFFFAOYSA-N,Sca243060
Other nuclear protein,MDM2,DVHSHICVMASNND-IOLBBIBUSA-N,Sca74374
Other nuclear protein,MDM2,MEPKPTIQIKKNNL-FQFMIMTMSA-N,Sca224277
Other nuclear protein,MDM2,CBAILBZVEPFBDC-UKILVPOCSA-N,Sca182029
Other nuclear protein,MDM2,CBAILBZVEPFBDC-UKILVPOCSA-N,Sca178968
Other nuclear protein,MDM2,CBAILBZVEPFBDC-UKILVPOCSA-N,Sca141229
Other nuclear protein,MDM2,CBAILBZVEPFBDC-UKILVPOCSA-N,Sca141219
Other nuclear protein,MDM2,QAXJIYGVPJNQKL-BUWQGHJSSA-N,Sca5112
Other nuclear protein,MDM2,GETYJEOBBNSQJM-PAFYYSOCSA-N,Sca239755
Other nuclear protein,MDM2,SAGXSWWCECPDLO-TZHIXCAUSA-N,Sca69736
Other nuclear protein,MDM2,BTFDOQOPNARQSS-HBMCJLEFSA-N,Sca218315
Other nuclear protein,MDM2,NAMAMZYCRXXSRK-KKSHJYNMSA-N,Sca218316
Other nuclear protein,MDM2,SUDNWKDIBLEIHM-JGIFQQKMSA-N,Sca202470
Other nuclear protein,MDM2,NAOQNYFVXDLIDP-NXKDEWIBSA-N,Sca83946
Other nuclear protein,MDM2,SSPKZXZLNSQEHB-FCDAVOGYSA-N,Sca179200
Other nuclear protein,MDM2,HKIFPQCLNWCVGR-NNAJYLLUSA-N,Sca202469
Other nuclear protein,MDM2,FRFAHFNWZGNPRP-HEBVPBOISA-N,Sca239755
Other nuclear protein,MDM2,MSXCWPOUNUGTHO-JTOATPROSA-N,Sca202470
Other nuclear protein,MDM2,IRTYMVBGDAJRNN-XLKFOPSHSA-N,Sca83945
Other nuclear protein,MDM2,LLFXNWVWHLQBCF-KXQGRALWSA-N,Sca249326
Other nuclear protein,MDM2,HQXQIUHXDOQUSV-XLKFOPSHSA-N,Sca249331
Other nuclear protein,MDM2,GNBHDBPUJCJXQG-GCMXZSHTSA-N,Sca202469
Other nuclear protein,MDM2,VZZITKBMNYFVPR-RHWDBWQKSA-N,Sca202469
Other nuclear protein,MDM2,UQSDNKFAAYCQSH-KHRUNOBUSA-N,Sca202469
Other nuclear protein,MDM2,JQWUVUMPMKZGMR-SYRFEWCISA-N,Sca224277
Other nuclear protein,MDM2,IMXWFPHEMCUNGD-LIYLGVFKSA-N,Sca239755
Other nuclear protein,MDM2,YKVAZXAMPZEUDL-CXTNQITHSA-N,Sca202471
Other nuclear protein,MDM2,PNBCSWDIOOLREF-FQFMIMTMSA-N,Sca224277
Other nuclear protein,MDM2,IANLOICXMQVYTP-CGGVYCAISA-N,Sca249327
Other nuclear protein,MDM2,WAIDWBATMDUNPX-VUZLJUQZSA-N,Sca202469
Other nuclear protein,MDM2,CNODLALQBVKLIV-MKNBMTNBSA-N,Sca232438
Other nuclear protein,MDM2,CGCOPBXAGSCZNX-UHFFFAOYSA-N,Sca232426
Other nuclear protein,MDM2,MHIVCWTYRMHMGG-HLMLHLEXSA-N,Sca202470
Other nuclear protein,MDM2,BENCEUOHQDHYFG-UHFFFAOYSA-N,Sca243015
Other nuclear protein,MDM2,SMUUKZTVPGSBEE-UHFFFAOYSA-N,Sca240548
Other nuclear protein,MDM2,HEBMMSWPWCLALG-BKRIMNEDSA-N,Sca218315
Other nuclear protein,MDM2,NMPHGOIIKGHVBC-UNVYQVKTSA-N,Sca239821
Other nuclear protein,MDM2,OOYQUIOGBNGBPF-MCUOQOIASA-N,Sca202469
Other nuclear protein,MDM2,UXTMCOJFIVJBRG-CXTNQITHSA-N,Sca202471
Other nuclear protein,MDM2,WOEXCIRNQPQVLZ-SODSZRCFSA-N,Sca202471
Other nuclear protein,MDM2,BIDSEXPFIMKDMF-LOLKONATSA-N,Sca249335
Other nuclear protein,MDM2,YTQCEGJVVHJZMR-UHFFFAOYSA-N,Sca165032
Other nuclear protein,MDM2,HMKAZNCSHAJLSA-HIJQLYNKSA-N,Sca202470
Other nuclear protein,MDM2,ZUQXBAOZHMDZPP-SQBYSBBASA-N,Sca239823
Other nuclear protein,MDM2,MPXHELWZIXFWHP-WNNCOPHBSA-N,Sca202469
Other nuclear protein,MDM2,VDMMJXOUQVUPIY-UHFFFAOYSA-N,Sca243024
Other nuclear protein,MDM2,NAOFRLUOVJQSJF-GCMXZSHTSA-N,Sca202470
Other nuclear protein,MDM2,HYAVQGODBWRNSC-GCMXZSHTSA-N,Sca202469
Other nuclear protein,MDM2,PNBIDSMJDDJULQ-JCUDBWTNSA-N,Sca239753
Other nuclear protein,MDM2,XITAAXSCXPXQMN-KWLZBDKBSA-N,Sca202471
Other nuclear protein,MDM2,LASZTPUNWIOFCD-MQXPBDQNSA-N,Sca202469
Other nuclear protein,MDM2,TXTIZPFXYRRDES-CLYVBNDRSA-N,Sca69735
Other nuclear protein,MDM2,FKTWBEKXCXHUAW-ZJTSJXPUSA-N,Sca202471
Other nuclear protein,MDM2,IHUMWHKQAVMWCV-HXZUPTHJSA-N,Sca202470
Other nuclear protein,MDM2,YGHOMOFTRXHIOD-OCBXDECUSA-N,Sca202470
Other nuclear protein,MDM2,HLRWFQSMFDJFQQ-QXMDYEBFSA-N,Sca202469
Other nuclear protein,MDM2,FBRNOFXVDZQRIX-JTOATPROSA-N,Sca202470
Other nuclear protein,MDM2,SZZSUOGVLVLJPR-UHFFFAOYSA-N,Sca240549
Other nuclear protein,MDM2,SZZSUOGVLVLJPR-UHFFFAOYSA-N,Sca240551
Other nuclear protein,MDM2,JGNVPNJDZXCHDI-VBANMALSSA-N,Sca249326
Other nuclear protein,MDM2,AGWDYKXVWBCGDU-HSRPRZCRSA-N,Sca244552
Other nuclear protein,MDM2,UQONPZNBMIQADI-XWVZOOPGSA-N,Sca218316
Other nuclear protein,MDM2,CIZKJZBRRSGRND-UHFFFAOYSA-N,Sca171870
Other nuclear protein,MDM2,IJGOXKRIKNRLNK-WLDYPGBFSA-N,Sca239753
Other nuclear protein,MDM2,XLBQSMBISPUIMT-MAMXRPNDSA-N,Sca252615
Other nuclear protein,MDM2,PBVWWSVQHASKOE-HIJQLYNKSA-N,Sca202470
Other nuclear protein,MDM2,ZBBQRZDTFXLMBM-VIFXNLTHSA-N,Sca239753
Other nuclear protein,MDM2,GRGMVSNJGMXWAY-YNMZEGNTSA-N,Sca233061
Other nuclear protein,MDM2,UJONHAQOJCHCJU-BRMBYNPVSA-N,Sca233061
Other nuclear protein,MDM2,VNRNRYHDZHHYIZ-DMDVIOLWSA-N,Sca210188
Other nuclear protein,MDM2,TVELMQBTPDLJJH-MNJVUJALSA-N,Sca218315
Other nuclear protein,MDM2,FZOPKODHJVPVBM-FRCGYQLOSA-N,Sca239753
Other nuclear protein,MDM2,LQFZONHTRLPWKM-ZJTSJXPUSA-N,Sca202471
Other nuclear protein,MDM2,XNNGIWMVYSKXIW-UHFFFAOYSA-N,Sca243069
Other nuclear protein,MDM2,XNNGIWMVYSKXIW-UHFFFAOYSA-N,Sca98907
Other nuclear protein,MDM2,ROSNPAITVFVLCS-UHFFFAOYSA-N,Sca11681
Other nuclear protein,MDM2,UNKIPWCTGDLSKY-MMYUMUNASA-N,Sca239753
Other nuclear protein,MDM2,QBGKPEROWUKSBK-QPPIDDCLSA-N,Sca68793
Other nuclear protein,MDM2,DESXNNIXZPJORD-NUWWLQTNSA-N,Sca202470
Other nuclear protein,MDM2,WAUQGZPPSFMSTO-UHFFFAOYSA-N,Sca240538
Other nuclear protein,MDM2,WAUQGZPPSFMSTO-UHFFFAOYSA-N,Sca77158
Other nuclear protein,MDM2,WAUQGZPPSFMSTO-UHFFFAOYSA-N,Sca77207
Other nuclear protein,MDM2,NMVGXFVBCZFKAM-WPUIHRAISA-N,Sca83945
Other nuclear protein,MDM2,AJEDPQQOLAMBGS-UFFVCSGVSA-N,Sca17315
Other nuclear protein,MDM2,MZBOZBMARIQZGX-SRZCFZEISA-N,Sca83945
Other nuclear protein,MDM2,WHKURRVXYSXLCV-JYLYBSOGSA-N,Sca238827
Other nuclear protein,MDM2,BOBIFKIKBCVKCZ-HIJQLYNKSA-N,Sca202470
Other nuclear protein,MDM2,FUEZSZJJSDLMRN-VGOFMYFVSA-N,Sca3519
Other nuclear protein,MDM2,MKYSYCAAQKPTKT-HEBVPBOISA-N,Sca239833
Other nuclear protein,MDM2,LASZTPUNWIOFCD-OJLCMILUSA-N,Sca202469
Other nuclear protein,MDM2,NUKCQDDVORQLDB-OLILMLBXSA-N,Sca69735
Other nuclear protein,MDM2,RQRZCRGJJOIQDA-AWNIVKPZSA-N,Sca3519
Other nuclear protein,MDM2,ZFYQBPVMECJUBO-GXHLCREISA-N,Sca171868
Other nuclear protein,MDM2,JXPSJUQXEZZOEN-AJRUUFPASA-N,Sca239755
Other nuclear protein,MDM2,ZSZGGSIFAMXPIG-CPASSRBFSA-N,Sca3501
Other nuclear protein,MDM2,ZSZGGSIFAMXPIG-CPASSRBFSA-N,Sca224278
Other nuclear protein,MDM2,QZJRNGXHRQJBJH-UHFFFAOYSA-N,Sca160277
Other nuclear protein,MDM2,HWQABLRWBNVPEA-FHSDPBSVSA-N,Sca202469
Other nuclear protein,MDM2,CFPKREAUMGRDCF-XWVZOOPGSA-N,Sca218316
Other nuclear protein,MDM2,KUCIUFLWTCBDKE-SODSZRCFSA-N,Sca202471
Other nuclear protein,MDM2,SSZOKBDMSNYVDF-UHFFFAOYSA-N,Sca99696
Other nuclear protein,MDM2,IOERNUZYYASLES-MFTQKCFDSA-N,Sca202469
Other nuclear protein,MDM2,KXFYXOPMGHFDFT-XOEHLWFXSA-N,Sca239753
Other nuclear protein,MDM2,DHUNSVIMYWZOBH-YWCVFVGNSA-N,Sca202470
Other nuclear protein,MDM2,LIFXVTDIRXSOPW-ZNGXGWPMSA-N,Sca252615
Other nuclear protein,MDM2,GAWXPLJRMGISPF-AAYBCKPTSA-N,Sca233061
Other nuclear protein,MDM2,HNLHOKSDTBAERS-CWIPYCOQSA-N,Sca239755
Other nuclear protein,MDM2,CGHHPXBKIIKZHJ-HIJQLYNKSA-N,Sca202471
Other nuclear protein,MDM2,LPOGIWGZPDTWLX-NTWACIBNSA-N,Sca83946
Other nuclear protein,MDM2,ZEYRMSIQYBSOGW-KBVCYFDGSA-N,Sca214816
Other nuclear protein,MDM2,UOVSZRTTWLJPHE-UHFFFAOYSA-N,Sca232423
Other nuclear protein,MDM2,MZBOZBMARIQZGX-GRRGFIRHSA-N,Sca83945
Other nuclear protein,MDM2,QGOICCMBEDDFCI-NXQGQTBASA-N,Sca202469
Other nuclear protein,MDM2,YMBUZVVHJGRMEZ-AJRUUFPASA-N,Sca239755
Other nuclear protein,MDM2,KQYDPVOKMJJFAX-QYWNIODHSA-N,Sca113088
Other nuclear protein,MDM2,ZCAFJDRQRAWKAO-GRZVAKJNSA-N,Sca252615
Other nuclear protein,MDM2,DJZBZZRLUQDRII-IOLBBIBUSA-N,Sca74374
Other nuclear protein,MDM2,UNXQGBMZYKHQCO-NVHWNKAKSA-N,Sca140744
Other nuclear protein,MDM2,ZNRVSPZJPHWGPJ-YIRXGZCTSA-N,Sca179192
Other nuclear protein,MDM2,ACHCLOSSNAELCR-CMWYWCLMSA-N,Sca232435
Other nuclear protein,MDM2,GMNXEEJYFFLMRH-UHFFFAOYSA-N,Sca243012
Other nuclear protein,MDM2,LWEGKSSGTVFZQX-UADZOMQLSA-N,Sca202471
Other nuclear protein,MDM2,OCIDJOZAAORGQC-RRYSNUMESA-N,Sca202471
Other nuclear protein,MDM2,LXLAALURXKPNDV-KMXUMHSJSA-N,Sca202469
Other nuclear protein,MDM2,XTJVNDMNVIYGHY-QDMVCWPOSA-N,Sca83946
Other nuclear protein,MDM2,IRXHRNNYERLRSZ-BUXNRPJVSA-N,Sca239821
Other nuclear protein,MDM2,OKIDBNYMCUVSLU-QSSUNTQZSA-N,Sca238466
Other nuclear protein,MDM2,CGCOPBXAGSCZNX-FNQJWKMRSA-N,Sca232426
Other nuclear protein,MDM2,NRGBWBGUOGGUIL-UHFFFAOYSA-N,Sca165032
Other nuclear protein,MDM2,PLSLYOZGYCPTIL-CEWLAPEOSA-N,Sca218315
Other nuclear protein,MDM2,HGVSKSDYMUWDDZ-UHFFFAOYSA-N,Sca240538
Other nuclear protein,MDM2,HGVSKSDYMUWDDZ-UHFFFAOYSA-N,Sca77158
Other nuclear protein,MDM2,HGVSKSDYMUWDDZ-UHFFFAOYSA-N,Sca77207
Other nuclear protein,MDM2,LWWQYOWAPGRPRH-NDEPHWFRSA-N,Sca160389
Other nuclear protein,MDM2,QVCKQBFDNHFPSU-VYUOYPLNSA-N,Sca202469
Other nuclear protein,MDM2,HJAIBUOZTNJPKT-GOJCVTOHSA-N,Sca68793
Other nuclear protein,MDM2,ZULOPCMLZWFEKU-ZLZBJJAKSA-N,Sca249335
Other nuclear protein,MDM2,ORCGOHBRBKYLAQ-ROUDKJGJSA-N,Sca232430
Other nuclear protein,MDM2,ZBFIMRGNCSUEQT-FQFMIMTMSA-N,Sca224277
Other nuclear protein,MDM2,HHZBIQDQELBELB-FNQJWKMRSA-N,Sca232426
Other nuclear protein,MDM2,MPLUGPILQHXGHI-VGOFMYFVSA-N,Sca3519
Other nuclear protein,MDM2,UKUKMRCKUSKOMK-CXQACEEJSA-N,Sca202471
Other nuclear protein,MDM2,YXQHJKFKRZDXHV-UHFFFAOYSA-N,Sca232423
Other nuclear protein,MDM2,YYVYIVSNIAMIER-ZRBLBEILSA-N,Sca218315
Other nuclear protein,MDM2,VZZITKBMNYFVPR-OQZRLNFTSA-N,Sca202469
Other nuclear protein,MDM2,DRLCSJFKKILATL-YWCVFVGNSA-N,Sca202471
Other nuclear protein,MDM2,NCCRYPWLIXANJL-WLDYPGBFSA-N,Sca239819
Other nuclear protein,MDM2,INEKPXOCFZWGNJ-UHFFFAOYSA-N,Sca243021
Other nuclear protein,MDM2,UMMYJMRFNJKFMP-QGHWIGIDSA-N,Sca224286
Other nuclear protein,MDM2,XUULIKWQEKBINA-QDMVCWPOSA-N,Sca83946
Other nuclear protein,MDM2,NDYCCWGAHKMHEY-IDOSGCAJSA-N,Sca83945
Other nuclear protein,MDM2,FGEFVHVLJFIHGW-WZZDHPINSA-N,Sca239753
Other nuclear protein,MDM2,PLSLYOZGYCPTIL-TYPHKJRUSA-N,Sca218315
Other nuclear protein,MDM2,PAIRTUDVJJOKQA-JYLYBSOGSA-N,Sca218315
Other nuclear protein,MDM2,PCMBDJSSGNXABW-UHFFFAOYSA-N,Sca171870
Other nuclear protein,MDM2,QDHXRBMEFDIFHB-UHFFFAOYSA-N,Sca243069
Other nuclear protein,MDM2,QDHXRBMEFDIFHB-UHFFFAOYSA-N,Sca98907
Other nuclear protein,MDM2,HQEQUYKKMMKSSX-VQTJNVASSA-N,Sca68358
Other nuclear protein,MDM2,YZPLPXZLSYTSKI-GIJQJNRQSA-N,Sca3519
Other nuclear protein,MDM2,IYDMGGPKSVWQRT-UHFFFAOYSA-N,Sca68793
Other nuclear protein,MDM2,LLFXNWVWHLQBCF-FUSBHDIZSA-N,Sca249326
Other nuclear protein,MDM2,FYHKPZFIVNTTHR-DTAGWJSLSA-N,Sca83946
Other nuclear protein,MDM2,QEHAAELBCKBEBS-MPQUPPDSSA-N,Sca68793
Other nuclear protein,MDM2,KCLGOJLRKLTZEP-PSAGRBGJSA-N,Sca224277
Other nuclear protein,MDM2,HKMNSIXDWLMKFA-JVUUKAHWSA-N,Sca202470
Other nuclear protein,MDM2,FJPANYABHZXLHT-DYBNVOJMSA-N,Sca202469
Other nuclear protein,MDM2,SXZRYPDVACMWHO-JTOAADIHSA-N,Sca238827
Other nuclear protein,MDM2,FZINKXKQKUDBDP-UHFFFAOYSA-N,Sca150
Other nuclear protein,MDM2,AGRQHAQMUFKJFC-UHFFFAOYSA-N,Sca150
Other nuclear protein,MDM2,PVSGKYWYWGWPIF-WZRJCJTJSA-N,Sca83946
Other nuclear protein,MDM2,PESUUIPTWNTJKA-UHFFFAOYSA-N,Sca1213
Other nuclear protein,MDM2,YWZYBDFFBNLFAW-RVDHBOFVSA-N,Sca202469
Other nuclear protein,MDM2,PLSLYOZGYCPTIL-HMXCVIKNSA-N,Sca218315
Other nuclear protein,MDM2,GEDLWRDUBQVNGB-JCUDBWTNSA-N,Sca239753
Other nuclear protein,MDM2,OTQRFDJHHZHHNT-OZLMZZSTSA-N,Sca239835
Other nuclear protein,MDM2,BHSIYGJGLVVMLS-OCBXDECUSA-N,Sca202470
Other nuclear protein,MDM2,JRYWEKQNCYQQAJ-NKUCUZEISA-N,Sca83946
Other nuclear protein,MDM2,BRLUWZXCWJPMRO-LQAFYMSYSA-N,Sca239755
Other nuclear protein,MDM2,SUDNWKDIBLEIHM-IMRYPDIUSA-N,Sca202470
Other nuclear protein,MDM2,FZPRQVYQBJKIQG-KERGWKIMSA-N,Sca238466
Other nuclear protein,MDM2,DAQIXVBEINQCNJ-HSRPRZCRSA-N,Sca244552
Other nuclear protein,MDM2,GUDUTAGZGOOLHC-UHFFFAOYSA-N,Sca171870
Other nuclear protein,MDM2,UOVSZRTTWLJPHE-RPMQLHGRSA-N,Sca232423
Other nuclear protein,MDM2,OMAPWASVHLHIRY-UCNVEGJOSA-N,Sca202470
Other nuclear protein,MDM2,RNDNPIFFEKEHQE-XEJBFJIASA-N,Sca179182
Other nuclear protein,MDM2,PHSXCIHKZKDKHQ-ONRXEWETSA-N,Sca202470
Other nuclear protein,MDM2,WOJXNSCIVSUSTO-QPPIDDCLSA-N,Sca68793
Other nuclear protein,MDM2,ITTQHYXUPNVUBV-AMKZZFPWSA-N,Sca232442
Other nuclear protein,MDM2,NLQIFYWAHULSET-KYVJPXILSA-N,Sca83945
Other nuclear protein,MDM2,XCRGKBIGLYHHMI-HEBVPBOISA-N,Sca239755
Other nuclear protein,MDM2,JSZIUWBZPLMUNE-GCMXZSHTSA-N,Sca202469
Other nuclear protein,MDM2,RNAZYMHNUQJZSX-UHFFFAOYSA-N,Sca243063
Other nuclear protein,MDM2,OHBOYVVVTREVDA-MPQUPPDSSA-N,Sca68793
Other nuclear protein,MDM2,GOJFTLJDUNFYCJ-MMKMLUHNSA-N,Sca218316
Other nuclear protein,MDM2,QUYOIFDRHGZSFZ-YABFKZQLSA-N,Sca238466
Other nuclear protein,MDM2,PZSVOCNSQBDEGM-LJAQVGFWSA-N,Sca233061
Other nuclear protein,MDM2,XPRXKGPGGKKGGT-UHFFFAOYSA-N,Sca240549
Other nuclear protein,MDM2,XPRXKGPGGKKGGT-UHFFFAOYSA-N,Sca240551
Other nuclear protein,MDM2,FBKFDSUZBVDZIX-FFGDOFBPSA-N,Sca26430
Other nuclear protein,MDM2,VCENENVWDRBDBD-UHFFFAOYSA-N,Sca171870
Other nuclear protein,MDM2,MURAVORBGFDSMA-ISKXDESKSA-N,Sca83945
Other nuclear protein,MDM2,RWHLXFXLEGZYFD-KEBDBYFISA-N,Sca17315
Other nuclear protein,MDM2,UOVSZRTTWLJPHE-HNXAPSNLSA-N,Sca232423
Other nuclear protein,MDM2,FHYGQTXLSUSDHS-FQFMIMTMSA-N,Sca224277
Other nuclear protein,MDM2,BZEOPCATSFOUGA-NCIQRGHISA-N,Sca179191
Other nuclear protein,MDM2,KXCPBHZZNDQJFS-GCMXZSHTSA-N,Sca202469
Other nuclear protein,MDM2,KUZMUIBQNCSWPP-BYJYTBDMSA-N,Sca238466
Other nuclear protein,MDM2,SHXYGCUDYSCVPN-HIJQLYNKSA-N,Sca202471
Other nuclear protein,MDM2,MVGHTOGJZPPSRC-MPQUPPDSSA-N,Sca68793
Other nuclear protein,MDM2,ZDMLNNOTTZAABS-ATBUFXNFSA-N,Sca202470
Other nuclear protein,MDM2,GAWODCRVYATSKO-KFBOFYSKSA-N,Sca239755
Other nuclear protein,MDM2,XSJIWUVNYJFFLV-WOJGMQOQSA-N,Sca3519
Other nuclear protein,MDM2,MPFKILSCWXAHRA-GCMXZSHTSA-N,Sca202470
Other nuclear protein,MDM2,YXQHJKFKRZDXHV-RPMQLHGRSA-N,Sca232423
Other nuclear protein,MDM2,RDEQEVGCXDKWAA-QNYAKKFESA-N,Sca202470
Other nuclear protein,MDM2,CJCKYZRDBDLOND-NLNUXBGRSA-N,Sca202469
Other nuclear protein,MDM2,BWKUHDIFHWGKSW-UHFFFAOYSA-N,Sca240538
Other nuclear protein,MDM2,BWKUHDIFHWGKSW-UHFFFAOYSA-N,Sca77158
Other nuclear protein,MDM2,BWKUHDIFHWGKSW-UHFFFAOYSA-N,Sca77207
Other nuclear protein,MDM2,LQZUTIMEANELKZ-DFXYEROKSA-N,Sca69735
Other nuclear protein,MDM2,QUQKHGXYJOXLHC-QNYAKKFESA-N,Sca202470
Other nuclear protein,MDM2,RGOFIFHQAOWKKW-HWFADAJJSA-N,Sca179200
Other nuclear protein,MDM2,HQEQUYKKMMKSSX-PMACEKPBSA-N,Sca68358
Other nuclear protein,MDM2,NOJSWEHJYONNRA-QXMDYEBFSA-N,Sca202469
Other nuclear protein,MDM2,IJIGMWANDSKYOG-CMWYWCLMSA-N,Sca232435
Other nuclear protein,MDM2,XQBLZSNCUVVCBF-KWLZBDKBSA-N,Sca202471
Other nuclear protein,MDM2,WYGDOPWLZDQSDU-YBFXNURJSA-N,Sca17315
Other nuclear protein,MDM2,WYLKUWDDNHLOTA-UHFFFAOYSA-N,Sca243011
Other nuclear protein,MDM2,FIGDNRYTZGYMDA-SHBPLVQHSA-N,Sca202469
Other nuclear protein,MDM2,YTBYOWZWBDYLQF-BYHVZLFPSA-N,Sca83945
Other nuclear protein,MDM2,CODRRTHDNKXPKO-QGOAFFKASA-N,Sca3519
Other nuclear protein,MDM2,OYIOIAVUIFVMQO-BMJBQGFASA-N,Sca218315
Other nuclear protein,MDM2,QQOSBFYZJBKRMS-UAKSBLKBSA-N,Sca249335
Other nuclear protein,MDM2,RTYOJEHILRDOMQ-QUGAMOGWSA-N,Sca69736
Other nuclear protein,MDM2,JHVUPAFRBHMUAB-GCMXZSHTSA-N,Sca202469
Other nuclear protein,MDM2,SXSRMKULCNELMF-YWCVFVGNSA-N,Sca202469
Other nuclear protein,MDM2,BROUFXKDLPNALC-GTJCPKOCSA-N,Sca140744
Other nuclear protein,MDM2,ZTMSSDQFJNEUNG-WMMXXEOUSA-N,Sca218315
Other nuclear protein,MDM2,SWESMVFNRHMZQJ-KKRKAPGZSA-N,Sca239831
Other nuclear protein,MDM2,RQNXTFPPWHDPDU-WMMXXEOUSA-N,Sca218316
Other nuclear protein,MDM2,DXESSOIHKFKNRW-CWIPYCOQSA-N,Sca239829
Other nuclear protein,MDM2,OKZRWZNDCUYSPD-UHFFFAOYSA-N,Sca177805
Other nuclear protein,MDM2,ISQOWBPWRFPPSW-UHFFFAOYSA-N,Sca15341
Other nuclear protein,MDM2,HUXQNTCNYMUORT-KVFVXYHUSA-N,Sca202470
Other nuclear protein,MDM2,WJUKBESBHCPMGS-SBFPKLLXSA-N,Sca202471
Other nuclear protein,MDM2,JVBGVXAXEZXWTE-MCUOQOIASA-N,Sca202469
Other nuclear protein,MDM2,KMAGOCXNUIXUMN-CLOIUZTFSA-N,Sca218315
Other nuclear protein,MDM2,UWRLSPZJOFEMKC-RRUUKPGGSA-N,Sca202471
Other nuclear protein,MDM2,APOKXFGOAIBPAE-UHFFFAOYSA-N,Sca240542
Other nuclear protein,MDM2,PSRHWNITWXEJJW-NTEUORMPSA-N,Sca3519
Other nuclear protein,MDM2,YOTYTBNHWCLYIW-BRMBYNPVSA-N,Sca233061
Other nuclear protein,MDM2,FYHKPZFIVNTTHR-ZZWVMVCISA-N,Sca83946
Other nuclear protein,MDM2,IOLRGTBIJIDHTR-OCBXDECUSA-N,Sca202470
Other nuclear protein,MDM2,QKOYVKQWXLFSPH-FJQKOURKSA-N,Sca233061
Other nuclear protein,MDM2,OGTCBKWJBDPSAX-PAHOUZJPSA-N,Sca202470
Other nuclear protein,MDM2,MSOWFEGZEMCNQZ-UIHIWPSYSA-N,Sca3501
Other nuclear protein,MDM2,MSOWFEGZEMCNQZ-UIHIWPSYSA-N,Sca224278
Other nuclear protein,MDM2,ZTQYUBZLFPVFND-UHFFFAOYSA-N,Sca171870
Other nuclear protein,MDM2,GCWZGVGNKBPAGY-UHFFFAOYSA-N,Sca3086
Other nuclear protein,MDM2,YALVITMUEURDLJ-KJGFABNNSA-N,Sca247840
Other nuclear protein,MDM2,IDKAKZRYYDCJDU-HBMMIIHUSA-N,Sca83945
Other nuclear protein,MDM2,ZAOJHZGIRKVCBH-UHFFFAOYSA-N,Sca150
Other nuclear protein,MDM2,FMXNELLNMOXQLN-WMMXXEOUSA-N,Sca218316
Other nuclear protein,MDM2,QFSQODXTNHWKSL-LJQIRTBHSA-N,Sca224277
Other nuclear protein,MDM2,VZQFGBFUSPRCBB-GIJQJNRQSA-N,Sca3519
Other nuclear protein,MDM2,YPBSIJVXMPPDCG-GPJJJBLTSA-N,Sca83945
Other nuclear protein,MDM2,HHHKRMKBENXJPV-VAUJZKAJSA-N,Sca244543
Other nuclear protein,MDM2,DNNRLXNYLTYSJN-VHAXCVKWSA-N,Sca179191
Other nuclear protein,MDM2,JKNAPKZDFAXRMN-JTQASVMASA-N,Sca239755
